Time	#DestinationIp	Send Tcp throughput	Number of Lost Pkts	Number of Tx Pkts
2.52		1.0.0.2		0			0			178
2.52		7.0.0.2		0			0			178
2.525		1.0.0.2		0			0			179
2.525		7.0.0.2		0			0			179
2.53		1.0.0.2		0			0			179
2.53		7.0.0.2		0			0			179
2.535		1.0.0.2		0			0			180
2.535		7.0.0.2		0			0			180
2.54		1.0.0.2		0			0			180
2.54		7.0.0.2		0			0			180
2.545		1.0.0.2		0			0			181
2.545		7.0.0.2		0			0			181
2.55		1.0.0.2		0			0			181
2.55		7.0.0.2		0			0			181
2.555		1.0.0.2		0			0			182
2.555		7.0.0.2		0			0			182
2.56		1.0.0.2		0			0			182
2.56		7.0.0.2		0			0			182
2.565		1.0.0.2		0			0			183
2.565		7.0.0.2		0			0			183
2.57		1.0.0.2		0			0			183
2.57		7.0.0.2		0			0			183
2.575		1.0.0.2		0			0			184
2.575		7.0.0.2		0			0			184
2.58		1.0.0.2		0			0			184
2.58		7.0.0.2		0			0			184
2.585		1.0.0.2		0			0			185
2.585		7.0.0.2		0			0			185
2.59		1.0.0.2		0			0			185
2.59		7.0.0.2		0			0			185
2.595		1.0.0.2		0			0			186
2.595		7.0.0.2		0			0			186
2.6		1.0.0.2		0			0			186
2.6		7.0.0.2		0			0			186
2.605		1.0.0.2		0			0			187
2.605		7.0.0.2		0			0			187
2.61		1.0.0.2		0			0			187
2.61		7.0.0.2		0			0			187
2.615		1.0.0.2		0			0			188
2.615		7.0.0.2		0			0			188
2.62		1.0.0.2		0			0			188
2.62		7.0.0.2		0			0			188
2.625		1.0.0.2		0			0			189
2.625		7.0.0.2		0			0			189
2.63		1.0.0.2		0			0			189
2.63		7.0.0.2		0			0			189
2.635		1.0.0.2		0			0			190
2.635		7.0.0.2		0			0			190
2.64		1.0.0.2		0			0			190
2.64		7.0.0.2		0			0			190
2.645		1.0.0.2		0			0			191
